Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,lat,long,dep,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,killed
200700075361,7,12,7,645,3,1,1,2,6,70,4595300,404700,420,3,2,2,0,2,2,0,61,2,0,3,0,0
200700075363,7,12,2,1300,1,1,1,1,6,176,4605000,397000,420,3,2,2,0,1,1,0,92,2,0,3,0,0
200700075364,7,12,10,715,2,2,1,2,6,230,4583500,401200,420,3,2,2,0,1,1,0,0,2,0,1,0,0
200700075365,7,12,18,1215,1,1,1,1,1,288,4505200,552300,730,3,2,0,0,2,1,0,79,1,0,5,0,1
200700075366,7,12,17,1715,1,1,1,1,6,84,4551300,601800,730,3,2,2,1,0,3,0,113,1,0,3,0,1
200700075368,7,12,4,1945,3,1,1,1,1,162,4560500,627800,730,3,2,2,0,1,1,0,76,1,0,1,0,1
200700075374,7,12,21,1800,3,2,9,1,6,181,4549100,653200,730,9,1,1,0,0,0,0,0,1,6,1,0,0
200700075375,7,12,3,2015,3,1,1,2,6,261,4521500,649100,730,3,2,2,0,0,1,0,62,2,2,0,0,0
200700075376,7,12,14,1030,1,2,1,7,6,248,4527900,634700,730,3,2,2,0,1,1,0,65,1,0,1,0,0
200700075377,7,12,16,1430,2,2,1,1,3,320,4526100,638300,730,3,2,0,0,2,1,0,0,1,0,1,0,0
200700075378,7,12,27,2000,4,1,1,1,5,306,4515300,642100,730,3,2,0,0,0,3,0,0,7,0,1,0,0
200700075379,7,12,8,2015,3,1,1,2,6,19,4548300,629200,730,3,2,2,0,0,1,0,75,2,0,3,0,0
200700075382,7,12,27,2215,5,2,3,1,3,225,4586100,594500,740,3,2,0,0,1,1,0,0,1,5,1,0,0
200700075384,7,12,10,1030,1,2,1,4,3,280,4587900,632400,740,3,2,2,0,1,1,0,0,5,0,1,0,0
200700075386,7,12,13,1845,5,2,1,1,6,212,4601400,639700,740,3,2,2,0,1,1,0,64,1,6,1,0,0
200700075387,7,12,29,100,5,2,1,9,6,143,4589800,678300,740,9,2,0,0,1,1,0,69,7,0,1,0,0
200700075391,7,12,3,1700,5,2,1,2,1,224,4607000,631700,740,4,2,2,0,1,1,0,70,2,5,1,0,0
200700075392,7,12,12,1500,1,1,1,8,6,250,4603300,639200,740,3,2,2,0,2,2,0,65,2,0,1,0,0
200700075394,7,12,3,1030,1,2,1,2,6,256,4594000,663300,740,2,2,0,0,1,1,0,0,2,0,1,0,0
200700075398,7,12,11,1800,3,1,2,2,1,105,4633000,629400,740,3,2,2,0,2,2,0,80,2,0,1,0,0
200700075400,7,12,9,1400,1,1,1,1,3,146,4572100,339900,630,3,2,0,0,0,3,0,52,0,0,1,0,0
200700075401,7,12,24,1100,1,2,1,7,1,40,4572300,333500,630,9,2,2,0,0,1,0,60,1,0,0,0,0
200700075402,7,12,27,1445,1,1,1,9,3,236,4558500,280200,630,3,2,2,0,2,3,0,62,2,0,1,0,1
200700075406,7,12,14,1700,2,1,1,8,1,227,4570100,321600,630,3,2,2,0,1,1,0,62,1,0,1,0,0
200700075408,7,12,23,1600,1,1,1,7,6,472,4561900,325100,630,3,2,2,0,3,3,0,53,1,0,1,0,0
200700075410,7,12,5,1600,1,1,1,1,3,207,4565200,368400,630,3,2,2,0,2,3,0,46,1,0,1,0,1
200700075412,7,12,5,1730,5,2,1,2,6,135,4594000,311000,630,3,2,2,0,1,1,0,71,2,0,1,0,0
200700075413,7,12,5,1345,1,2,1,1,1,215,4593900,322200,630,3,2,2,0,2,1,0,63,1,0,1,0,0
200700075414,7,12,1,2245,3,1,1,2,2,381,4584900,288200,630,3,2,2,0,2,1,0,69,2,0,1,0,1
200700075415,7,12,6,730,2,1,1,1,5,286,4607600,299000,630,3,2,2,0,1,1,0,70,1,0,1,0,0
200700075416,7,12,13,1600,1,2,1,1,1,430,4586700,352700,630,3,2,0,0,2,3,0,67,2,1,1,3,0
200700075417,7,12,13,800,2,1,1,8,7,364,4583400,342400,630,3,2,2,0,1,1,0,77,2,0,0,0,0
200700075420,7,12,26,1615,1,1,1,1,3,114,4641200,335400,30,2,2,2,0,4,1,0,105,1,5,1,0,0
200700075425,7,12,8,1515,1,1,1,3,6,212,4634400,252000,30,3,2,2,0,1,1,0,48,2,0,3,0,0
200700075426,7,12,14,1415,2,1,1,5,1,305,4639000,269400,30,2,2,2,0,1,1,0,136,2,0,1,0,0
200700075427,7,12,21,2200,3,1,1,1,6,305,4638900,269300,30,2,2,0,0,0,0,0,0,0,0,0,0,0
200700075428,7,12,9,730,1,1,1,2,7,52,4632000,270500,30,3,2,0,0,1,4,0,70,2,0,3,0,0
200700075429,7,12,13,2200,3,1,1,1,6,314,4629000,261900,30,4,2,2,0,1,4,0,50,1,0,3,0,0
200700075431,7,12,8,1915,5,2,1,2,5,264,4607500,346600,30,3,2,2,0,1,1,20,81,2,0,1,0,0
200700075433,7,12,20,1015,1,2,9,1,7,6,4616000,373000,30,4,2,2,0,2,1,0,50,1,0,3,0,0
200700075434,7,12,20,730,2,2,1,8,7,298,4631100,342100,30,2,2,0,1,2,0,0,110,1,0,1,0,1
200700075435,7,12,21,830,3,1,1,9,3,137,4628100,347400,30,2,3,0,0,1,1,25,78,7,0,1,0,1
200700075436,7,12,21,2045,5,1,1,1,1,267,4494000,239300,150,3,2,2,0,0,1,0,74,1,0,1,0,1
200700075437,7,12,24,1500,1,1,1,1,1,212,4465800,222600,150,3,2,2,0,2,3,0,61,1,0,1,0,0
200700075438,7,12,3,1800,3,1,1,2,1,192,4503200,269400,150,2,2,3,0,0,0,0,138,2,0,1,0,0
200700075439,7,12,9,1400,1,1,1,2,7,19,4530200,240000,150,3,2,2,0,1,3,0,70,2,0,1,0,0
200700075441,7,12,7,745,2,1,1,2,6,13,4527400,313800,150,3,2,0,0,1,1,0,70,2,0,3,0,0
200700075442,7,12,6,1030,1,1,2,1,1,244,4507600,295800,150,3,2,2,0,2,1,0,145,1,0,1,0,0
200700075443,7,12,3,1215,1,1,1,1,1,45,4502500,384300,430,3,2,2,0,1,2,0,72,2,0,1,0,1
200700075444,7,12,1,845,1,1,1,8,6,194,4507400,406800,430,3,2,2,0,0,1,0,57,2,0,3,0,0
200700075447,7,12,19,915,1,1,1,9,6,127,4535100,416200,430,3,2,0,0,1,2,0,70,9,0,1,0,0
200700075448,7,12,19,745,2,2,3,1,3,12,4539500,422900,430,4,2,2,0,1,1,0,50,0,0,1,0,0
200700075449,7,12,11,1830,5,2,1,4,1,87,4522500,434900,430,3,2,2,0,2,1,0,65,5,0,1,0,0
200700075453,7,12,21,1100,1,2,1,7,6,620,4920600,601700,570,4,1,0,0,1,1,0,70,7,0,1,0,0
200700075454,7,12,31,1630,2,1,1,8,1,415,4915300,612500,570,3,2,2,0,3,1,0,72,2,0,1,0,1
200700075455,7,12,31,1600,5,2,1,2,3,620,4920000,599600,570,3,2,0,0,0,1,0,75,2,0,1,0,0
200700075457,7,12,28,1615,1,2,1,8,2,433,4921700,617500,570,3,2,0,0,1,1,0,220,2,0,1,0,0
200700075466,7,12,7,730,5,2,1,2,6,190,4906200,655400,570,3,2,2,0,1,1,0,64,2,0,1,0,0
200700075468,7,12,19,745,2,1,8,5,6,379,4895900,661200,570,3,2,2,0,1,1,0,55,7,4,1,0,0
200700075471,7,12,8,1000,1,2,1,1,3,14,4903400,681600,570,3,2,2,0,1,1,0,60,1,0,1,0,0
200700075473,7,12,30,1745,5,2,1,2,6,262,4898200,673600,570,3,2,2,0,1,2,0,78,2,0,1,0,1
200700075475,7,12,27,1115,1,1,1,2,1,732,4914100,739400,570,3,2,2,0,2,3,0,65,2,0,3,0,1
200700075477,7,12,28,1515,1,1,1,1,6,767,4932700,626200,570,3,2,2,0,2,1,0,64,2,0,1,0,0
200700075482,7,12,8,1800,3,1,1,6,1,358,4876500,639400,540,3,2,2,0,1,1,0,75,2,0,1,0,0
200700075484,7,12,1,1830,3,1,1,8,6,31,4884100,609100,540,3,2,2,0,1,1,0,64,2,0,3,0,1
200700075485,7,12,24,2100,5,2,1,1,6,157,4884800,606900,540,4,2,2,0,1,3,0,60,1,0,4,0,0
200700075488,7,12,11,400,3,1,1,2,2,196,4857400,617500,540,2,3,2,0,2,1,0,0,2,0,1,0,0
200700075494,7,12,22,1700,2,1,1,9,6,520,4858000,661800,540,2,3,4,0,0,0,98,76,7,0,3,0,0
200700075495,7,12,22,1630,1,1,1,1,6,335,4864600,642300,540,3,2,2,0,2,1,72,0,7,0,1,0,1
200700075498,7,12,5,2145,3,1,1,3,1,208,4874300,594300,540,3,2,2,0,2,1,0,60,2,0,1,0,0
200700075499,7,12,14,1730,2,1,1,1,4,208,4875900,595500,540,3,2,0,0,3,1,0,70,1,0,1,0,0
200700075500,7,12,29,1000,1,1,1,8,7,19,4879500,585700,540,3,2,2,0,1,1,0,90,7,0,1,0,0
200700075501,7,12,8,1915,5,2,1,3,2,177,4892100,524000,550,3,2,2,0,1,1,0,84,2,0,1,0,0
200700075504,7,12,5,2115,3,1,1,2,7,215,4851500,549300,550,3,0,2,0,0,1,0,75,0,0,1,0,0
200700075506,7,12,6,700,3,1,1,8,7,166,4912700,538200,550,3,2,2,0,2,3,0,69,2,0,1,0,1
200700075507,7,12,11,1300,1,1,1,1,7,385,4911600,524300,550,3,2,2,0,0,3,65,0,2,0,1,0,0
200700075508,7,12,31,2100,3,1,1,1,1,449,4905300,548300,550,3,2,2,0,1,4,0,58,1,0,1,0,0
200700075509,7,12,2,1800,3,1,2,3,3,191,4923200,559200,550,3,2,2,0,1,1,0,64,2,0,3,0,0
200700075510,7,12,8,1730,3,1,1,2,6,198,4910800,561800,550,3,2,2,0,1,1,0,67,2,0,1,0,0
200700075511,7,12,24,1845,2,2,1,9,6,63,4929700,574100,550,4,2,2,0,1,2,0,0,9,0,1,0,0
200700075512,7,12,2,315,3,1,1,2,6,508,4817700,622000,880,3,2,2,0,0,1,0,0,2,0,0,0,0
200700075513,7,12,12,2145,5,2,1,1,7,136,4822700,645700,880,4,2,2,0,1,3,0,70,1,0,1,0,0
200700075514,7,12,3,745,2,1,1,2,6,131,4817200,663700,880,4,2,2,0,2,4,0,65,2,0,1,0,0
200700075516,7,12,14,1600,2,1,9,9,3,101,4813000,658700,880,3,2,2,0,1,3,0,65,0,0,1,0,0
200700075517,7,12,31,1900,3,1,1,1,3,86,4819400,674200,880,3,4,2,0,1,1,0,0,1,5,1,0,0
200700075518,7,12,4,1730,5,2,1,1,6,90,4837600,629300,880,4,1,2,0,1,1,0,50,2,0,1,0,0
200700075520,7,12,21,1300,1,1,1,9,2,513,4833500,634100,880,2,3,4,3,1,1,0,97,7,0,2,0,0
200700075522,7,12,13,1215,1,1,1,1,1,224,4832600,643900,880,4,2,2,0,1,1,0,41,1,0,1,0,0
200700075529,7,12,21,2030,4,1,1,9,6,89,4819100,679600,880,3,2,1,0,1,1,0,62,7,0,1,0,0
200700075531,7,12,19,645,5,2,1,1,1,319,4838300,691400,880,3,2,0,0,0,1,70,0,1,0,1,0,0
200700075532,7,12,23,1730,3,1,1,1,1,372,4840000,685000,880,3,2,2,0,1,1,0,70,1,0,1,0,0
200700075533,7,12,2,630,3,1,1,2,6,285,4839600,761500,670,3,3,0,0,1,1,0,0,2,0,1,0,0
200700075534,7,12,9,915,1,1,1,2,6,433,4838400,760800,670,3,2,2,1,1,1,0,109,2,0,1,0,1
200700075536,7,12,7,1430,5,2,9,2,1,378,4847300,773200,670,4,2,0,0,0,0,0,0,2,0,1,0,0
200700075537,7,12,17,1645,3,1,1,1,4,313,4853600,745400,670,3,2,2,0,0,1,0,80,1,0,1,0,1
200700075540,7,12,19,1815,3,1,1,1,3,434,4892700,710600,670,3,2,2,0,2,2,0,78,1,0,1,0,0
200700075542,7,12,6,815,3,1,1,1,6,361,4870200,766800,670,3,2,0,0,1,2,27,53,2,0,3,0,0
200700075543,7,12,19,1730,5,2,1,1,1,506,4867100,771900,670,2,2,2,0,1,1,4,105,1,5,1,0,0
200700075544,7,12,8,2030,5,2,6,2,7,202,4876200,757400,670,3,2,2,0,2,3,0,0,2,5,1,0,0
200700075545,7,12,27,1615,2,1,1,5,3,270,4879900,754400,670,3,2,2,0,2,2,0,70,2,0,1,0,0
200700075546,7,12,8,1645,5,2,1,1,7,519,4866300,781900,670,3,2,2,0,1,1,0,76,1,0,3,0,0
200700075547,7,12,13,645,4,1,2,1,3,551,4860000,767500,670,1,3,2,0,0,3,0,0,1,0,1,0,0
200700075548,7,12,12,1530,1,2,7,1,6,544,4904000,794700,670,9,0,0,0,1,0,0,0,1,6,4,0,0
200700075551,7,12,8,1215,1,2,1,1,6,261,4898000,818400,670,4,2,2,0,2,2,0,51,0,0,4,0,0
200700075552,7,12,26,1330,1,1,1,1,6,235,4888500,807300,670,4,2,2,0,1,2,0,68,5,0,3,0,0
200700075553,7,12,20,715,2,1,1,8,3,474,4895000,789300,670,3,2,2,0,3,1,0,77,9,5,1,0,0
200700075556,7,12,18,1545,1,1,1,1,1,16,4792500,756600,680,3,2,2,0,1,1,0,76,1,0,1,0,0
200700075558,7,12,22,2315,3,1,1,1,5,162,4813900,726300,680,3,2,2,0,2,2,0,79,1,0,1,0,0
200700075559,7,12,8,15,3,1,1,2,1,155,4811500,730500,680,3,2,0,0,1,3,0,66,2,0,1,0,0
200700075560,7,12,8,430,5,2,1,8,6,139,4759500,721900,680,3,2,0,0,1,2,0,60,2,0,3,0,1
200700075561,7,12,10,1715,4,1,1,8,1,62,4763300,722300,680,3,2,0,0,1,1,20,110,2,5,1,0,0
200700075562,7,12,20,1930,5,2,1,8,6,139,4760300,722400,680,3,2,2,0,1,1,0,59,2,0,1,0,0
200700075564,7,12,31,1600,1,1,2,1,3,50,4765600,704800,680,3,2,0,0,1,1,0,0,1,5,1,0,0
200700075565,7,12,7,1415,1,1,1,2,2,152,4768500,726000,680,3,3,2,0,1,1,0,0,2,0,1,0,0
200700075566,7,12,28,1830,3,1,1,5,6,100,4759700,714000,680,3,2,0,0,1,3,0,60,7,0,3,0,0
200700075567,7,12,7,1745,3,1,1,2,1,82,4785000,737800,680,3,2,2,0,1,1,0,75,2,0,1,0,0
200700075568,7,12,8,1230,1,1,1,1,1,225,4786300,745300,680,3,2,2,0,1,2,0,70,1,0,1,0,0
200700075569,7,12,17,630,5,1,1,1,3,82,4787300,736100,680,3,2,2,0,1,1,65,87,1,0,1,0,0
200700075570,7,12,4,1615,1,2,1,1,1,287,4796400,729700,680,4,2,2,1,1,1,0,59,1,0,1,0,0
200700075571,7,12,7,1530,1,2,1,1,6,43,4785400,726200,680,3,2,2,0,1,1,0,70,1,0,3,0,0
200700075574,7,12,10,1715,2,1,1,2,2,126,4757000,753900,680,4,2,2,0,1,1,0,70,2,0,1,0,0
200700075575,7,12,14,1530,1,2,1,1,3,334,4781800,709000,680,2,2,2,0,1,1,0,92,1,0,1,0,0
200700075576,7,12,4,1145,1,2,1,1,6,63,4780200,717500,680,4,2,2,1,1,1,0,70,1,0,1,0,0
200700075577,7,12,7,1215,1,2,1,3,6,262,4788500,701300,680,2,2,2,1,1,1,0,81,4,0,1,0,0
200700075578,7,12,7,1800,3,1,1,3,3,59,4772600,717000,680,3,2,2,0,1,2,0,114,2,5,1,0,0
200700075579,7,12,5,815,1,2,1,1,6,18,4901800,413100,510,3,2,2,0,1,1,15,70,2,5,3,0,0
200700075580,7,12,17,2200,3,1,1,1,6,78,4907000,434000,510,4,2,2,0,2,1,0,65,1,0,3,0,1
200700075581,7,12,14,1800,5,1,1,1,3,217,4906600,361900,510,3,2,2,0,1,1,0,0,1,0,1,0,0
200700075582,7,12,2,530,3,1,1,6,7,276,4868300,401700,510,3,2,2,0,1,1,0,55,2,0,1,0,0
200700075583,7,12,6,800,3,1,1,1,1,140,4919100,384800,510,3,2,2,0,3,1,0,57,1,0,1,0,0
200700075585,7,12,12,1545,1,1,2,1,4,557,4880000,457000,510,2,2,2,0,2,1,0,78,1,0,1,0,0
200700075586,7,12,1,1045,1,2,1,2,1,399,4912700,485200,510,3,2,2,0,1,3,0,65,2,0,1,0,0
200700075587,7,12,8,1815,3,1,1,1,6,139,4911400,489300,510,3,2,2,0,4,3,0,60,1,0,1,0,0
200700075588,7,12,28,1600,1,1,1,5,1,274,4906900,477900,510,3,2,0,0,1,1,0,71,1,0,1,0,1
200700075590,7,12,25,2000,3,2,1,1,6,276,4958900,527200,80,3,2,2,0,0,0,0,74,1,0,3,0,0
200700075591,7,12,21,1100,5,2,1,8,6,490,4940400,470400,80,3,2,0,0,1,1,0,106,7,0,1,0,0
200700075594,7,12,22,100,3,1,1,1,6,39,4945700,407000,80,3,2,2,0,1,1,0,55,1,0,3,0,1
200700075595,7,12,24,1145,1,1,1,7,3,4,4949100,416400,80,3,2,0,0,2,2,0,60,1,0,1,0,0
200700075597,7,12,21,2015,3,1,1,1,7,300,4843700,430000,100,3,2,0,0,1,4,0,48,1,0,0,0,0
200700075600,7,12,5,1900,5,1,1,1,6,209,4824800,428100,100,3,2,2,0,1,1,0,0,1,0,1,0,0
200700075601,7,12,15,1145,1,1,1,1,6,328,4836100,428100,100,3,2,0,0,1,1,0,77,1,0,3,0,0
200700075602,7,12,26,1130,1,2,1,8,1,126,4826900,461300,100,3,2,2,0,2,1,0,57,7,0,1,0,1
200700075603,7,12,4,1930,3,1,1,1,7,134,4838600,386400,100,3,2,2,0,2,2,0,60,1,0,1,0,0
200700075607,7,12,10,900,1,1,1,2,6,420,4829400,533700,520,3,2,2,0,2,1,0,58,2,0,0,0,1
200700075608,7,12,16,500,3,1,1,9,6,468,4825600,545600,520,3,2,2,0,1,3,0,70,1,0,3,0,1
200700075609,7,12,18,615,3,1,1,1,6,423,4826800,532000,520,3,2,2,0,4,1,0,70,1,0,3,0,0
200700075614,7,12,24,1800,3,1,1,9,5,213,4773600,561300,520,3,2,2,0,3,1,0,66,2,0,1,0,1
200700075615,7,12,29,1115,1,1,1,2,1,14,4777400,522200,520,3,2,2,0,2,1,0,53,7,0,3,0,0
200700075617,7,12,22,1145,1,1,1,9,1,57,4836800,482900,520,3,3,0,0,2,2,70,60,7,0,3,0,0
200700075618,7,12,14,2045,3,1,1,1,6,350,4801300,315700,890,1,3,3,0,0,1,30,118,1,2,2,0,0
200700075619,7,12,23,2015,3,1,1,1,6,350,4800600,316600,890,1,3,3,0,1,1,20,105,1,2,3,0,0
200700075621,7,12,16,1715,2,1,1,1,6,244,4730800,450300,210,1,3,2,0,1,1,30,100,1,0,1,0,0
200700075624,7,12,7,1200,1,1,1,3,1,699,4720500,537700,210,3,2,2,0,1,0,0,55,2,0,1,0,1
200700075625,7,12,14,1645,2,1,1,1,3,352,4721400,527700,210,3,2,2,0,1,1,0,76,1,0,1,0,0
200700075626,7,12,2,1200,1,2,1,1,3,200,4726100,499000,210,3,2,2,0,1,1,0,50,1,5,1,0,0
200700075627,7,12,16,900,1,2,6,1,3,390,4728300,500800,210,3,3,4,0,1,1,21,150,1,5,1,0,0
200700075629,7,12,3,845,2,1,1,2,1,564,4713000,509900,210,3,2,2,0,0,1,0,74,2,0,1,0,0
200700075632,7,12,8,2200,5,2,1,2,1,425,4763200,434400,210,3,3,2,0,4,2,0,0,2,0,0,0,0
200700075635,7,12,4,145,5,2,1,3,6,134,4693400,326200,580,3,2,2,0,3,3,0,70,2,0,4,0,0
200700075636,7,12,15,500,3,1,1,1,6,278,4694100,316000,580,3,2,2,0,0,2,0,74,2,0,3,0,0
200700075637,7,12,12,1730,3,1,3,1,1,25,4687600,331500,580,3,2,2,0,2,1,0,70,2,0,1,0,0
200700075638,7,12,13,1030,1,1,1,1,1,152,4650200,326200,580,2,2,3,0,1,1,0,0,1,0,1,0,1
200700075639,7,12,26,800,2,2,1,9,7,41,4728300,349200,580,3,2,0,0,1,1,0,61,7,0,1,0,0
200700075640,7,12,23,2130,3,1,1,1,6,90,4741800,341200,580,3,2,2,0,1,2,0,65,2,0,3,0,0
200700075644,7,12,9,1745,3,1,1,8,7,65,4643100,453400,710,3,2,0,0,4,4,0,56,2,0,3,0,1
200700075648,7,12,26,1000,1,1,1,2,6,14,4694900,427700,710,4,0,1,0,1,3,0,56,7,0,1,0,0
200700075650,7,12,11,1315,1,1,2,1,3,186,4695700,506600,710,3,2,2,0,1,1,0,60,1,5,1,0,0
200700075652,7,12,1,130,3,1,1,5,6,176,4649200,405300,710,3,2,0,0,1,1,57,0,1,0,3,0,0
200700075653,7,12,20,645,2,2,1,9,3,275,4627900,404600,710,4,2,2,0,0,1,0,40,1,5,1,0,0
200700075655,7,12,17,1045,1,2,1,9,1,409,4692700,442800,710,3,2,2,0,0,2,0,72,2,0,1,0,0
200700075659,7,12,30,1830,3,1,1,1,4,13,4790200,352200,890,3,2,3,0,1,1,0,88,1,0,1,0,0
200700075660,7,12,7,2115,3,1,1,1,6,295,4783300,354300,890,3,2,2,0,1,1,0,62,1,0,1,0,0
200700075667,7,12,22,1830,3,1,1,1,6,198,4787000,358100,890,3,2,2,0,2,1,70,70,1,2,3,0,0
200700075668,7,12,23,1245,1,1,1,9,6,198,4786800,357700,890,3,2,2,0,2,2,58,58,7,0,3,0,0
200700075673,7,12,14,2015,3,1,1,1,6,92,4761800,414300,890,3,2,1,0,1,3,0,50,1,0,3,0,0
200700075674,7,12,29,1945,5,2,1,1,6,206,4798600,341400,890,3,2,0,0,1,1,0,69,2,0,1,0,0
200700075675,7,12,31,1630,1,1,1,1,3,304,4784300,338500,890,3,2,0,0,2,3,0,62,1,0,1,0,0
200700075676,7,12,27,1700,3,1,1,9,6,241,4782300,311400,890,3,2,0,0,1,1,0,35,2,0,1,0,0
200700075677,7,12,2,1700,3,1,1,2,5,105,4789800,352000,890,2,2,3,0,1,2,0,120,2,0,1,0,0
200700075680,7,12,20,1030,1,1,1,9,3,387,4817500,327500,890,3,2,2,0,1,1,0,80,7,2,1,0,1
200700075683,7,12,21,1130,1,1,1,1,6,370,4822900,319100,890,3,2,2,0,2,2,0,50,7,0,0,0,0
200700075684,7,12,22,1145,1,2,1,1,6,369,4823000,318400,890,3,2,2,0,2,3,0,50,7,0,3,0,0
200700075685,7,12,27,1415,1,1,1,1,6,467,4828600,306300,890,3,2,2,0,2,3,60,0,1,0,3,0,1
200700075689,7,12,20,2330,3,1,1,1,1,298,4806100,313400,890,3,2,2,0,1,1,0,66,1,0,1,0,0
200700075704,7,12,16,30,3,1,1,1,7,495,4728200,612000,250,3,2,2,0,1,1,0,72,1,0,3,0,0
200700075706,7,12,7,1900,3,1,1,2,5,122,4695700,617100,250,3,3,2,0,2,2,0,75,2,0,1,0,0
200700075707,7,12,8,1615,3,1,1,4,1,259,4684200,611900,250,3,2,2,0,1,1,0,73,5,0,1,0,1
200700075711,7,12,6,1645,1,1,1,2,3,241,4665100,549000,390,3,2,2,0,2,1,0,70,2,0,1,0,0
200700075713,7,12,15,1300,1,1,1,1,1,577,4680100,548900,390,3,2,2,0,3,1,0,43,1,0,1,0,0
200700075714,7,12,19,1945,3,1,1,5,6,452,4714500,572200,390,3,2,0,0,1,2,0,53,1,0,1,0,1
200700075715,7,12,9,1300,1,1,1,4,2,131,4659900,590500,390,2,3,2,0,2,2,0,80,2,0,1,0,0
200700075716,7,12,17,1645,1,1,1,1,1,487,4658000,597000,390,2,2,2,0,4,3,0,84,1,0,1,0,1
200700075717,7,12,22,530,5,2,1,1,6,579,4629900,573700,390,3,2,2,0,1,1,0,67,1,0,3,0,0
200700075719,7,12,21,2015,3,2,1,9,1,310,4768800,651700,700,3,2,2,0,1,1,0,68,7,0,1,0,1
200700075720,7,12,20,1915,3,1,1,9,6,581,4764500,644300,700,3,2,0,0,2,1,0,62,9,0,1,0,0
200700075722,7,12,29,1230,1,1,1,3,6,380,4775000,619000,700,3,2,2,0,2,1,0,67,7,0,3,0,1
200700075723,7,12,29,1345,1,1,1,2,6,398,4783000,629000,700,3,2,0,0,0,2,0,70,7,0,0,0,0
200700075727,7,12,27,800,1,1,1,5,6,81,4752200,710900,900,3,2,2,0,1,1,0,43,2,0,3,0,1
200700075732,7,12,17,1100,1,1,1,1,6,72,4533100,481300,380,1,3,0,0,1,1,0,0,1,0,1,0,0
200700075734,7,12,6,545,3,1,1,1,1,15,4344200,542800,130,3,2,0,0,1,1,0,0,1,0,1,0,0
200700075735,7,12,12,1215,1,2,1,1,1,19,4343100,537100,130,3,2,2,0,2,3,0,74,1,0,1,0,0
200700075737,7,12,30,830,2,1,1,9,1,110,4346200,565500,130,3,2,2,0,1,1,0,116,7,0,1,0,0
200700075739,7,12,13,1445,1,1,1,1,5,27,4388900,487100,130,3,2,0,0,0,1,0,0,1,0,1,0,0
200700075741,7,12,27,730,1,1,1,1,3,97,4366600,480100,130,3,2,0,0,0,1,0,70,1,0,1,0,0
200700075742,7,12,27,1015,1,1,1,1,6,97,4353000,483900,130,2,3,0,0,1,1,300,73,1,0,1,0,0
200700075743,7,12,30,1530,1,1,1,1,1,92,4354400,504800,130,3,2,2,0,1,1,0,80,2,0,1,0,0
200700075745,7,12,22,1115,1,1,2,8,3,53,4374100,514600,130,3,2,2,0,1,1,0,0,1,0,1,0,0
200700075751,7,12,6,730,2,1,1,1,4,55,4396600,633000,40,2,2,2,0,1,1,0,74,7,0,1,0,0
200700075752,7,12,11,715,2,1,1,1,6,203,4439200,628200,40,3,2,0,0,1,2,0,54,1,2,1,0,0
200700075754,7,12,13,1615,1,2,1,1,6,49,4410200,601100,40,2,2,0,0,0,1,78,0,1,6,1,0,0
200700075764,7,12,11,2015,3,1,1,1,7,77,4390900,736100,60,3,2,2,0,2,2,0,70,1,0,1,0,0
200700075769,7,12,9,1400,1,1,1,1,6,161,4364800,713300,60,3,3,2,0,0,3,0,0,1,0,1,0,0
200700075772,7,12,6,1700,1,2,1,1,6,136,4388400,745000,60,4,2,0,0,1,1,0,59,1,0,1,3,0
200700075773,7,12,16,1230,1,1,1,1,6,36,4383600,747200,60,3,2,2,0,2,2,0,79,1,0,1,0,0
200700075780,7,12,16,2145,3,1,1,9,7,57,4335200,625900,830,3,2,2,0,1,3,0,64,7,0,3,0,1
200700075785,7,12,1,1100,1,1,9,1,1,116,4345800,585900,830,2,2,2,0,1,1,0,80,1,0,1,0,0
200700075786,7,12,5,1800,5,1,1,1,1,116,4347300,578000,830,2,2,2,0,1,1,20,80,1,5,1,0,0
200700075788,7,12,15,1500,1,1,1,1,6,120,4338800,573100,830,3,2,2,0,2,3,60,0,2,0,1,0,0
200700075798,7,12,27,1815,2,1,1,1,1,47,4313300,607700,830,3,2,0,0,0,1,0,104,1,5,1,0,0
200700075801,7,12,27,930,1,1,1,1,1,34,4388900,494900,840,3,2,0,0,1,1,0,60,1,0,1,0,1
200700075804,7,12,30,1445,1,2,1,1,6,129,4401200,487600,840,3,2,2,0,1,1,0,0,1,0,1,0,0
200700075805,7,12,9,200,5,2,1,2,6,3,4388600,540200,840,4,2,2,0,0,2,0,62,2,0,3,0,0
200700075809,7,12,28,2200,3,1,1,1,6,72,4405100,511700,840,4,2,2,0,1,1,0,0,1,0,3,0,0
200700075810,7,12,18,2045,3,1,1,1,1,69,4416800,512900,840,3,2,0,0,1,2,0,61,1,0,1,0,0
200700075814,7,12,7,745,2,1,1,5,5,19,4426300,474200,840,3,2,0,0,1,0,0,94,2,0,1,0,0
200700075816,7,12,14,1500,1,1,1,1,1,150,4434800,495100,840,3,2,2,0,1,1,0,73,1,0,1,0,0
200700075818,7,12,15,2300,3,2,1,8,1,111,4393800,370500,340,3,2,2,0,1,2,0,75,7,0,1,0,0
200700075823,7,12,23,1530,1,1,1,1,3,297,4383800,391200,340,3,2,2,0,1,1,0,66,1,0,1,0,0
