Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,lat,long,dep,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,killed
201600027473,16,2,23,1150,1,2,6,1,7,246,4742979,54199,490,4,2,2,0,1,1,0,60,2,0,1,0,0
201600027474,16,2,23,1120,1,2,6,1,7,7,4744851,53864,490,4,3,4,0,1,1,0,60,2,0,1,0,0
201600027475,16,2,24,747,1,2,6,1,1,7,4747719,59260,490,4,2,2,0,1,1,0,135,2,0,1,0,0
201600027476,16,2,25,840,1,2,1,1,4,7,4748842,54440,490,4,0,2,0,1,1,0,70,1,0,1,0,0
201600027477,16,2,25,1449,1,2,1,1,1,7,4746960,56132,490,4,3,2,0,1,1,0,70,1,0,1,0,0
201600027478,16,2,28,1350,1,2,5,1,6,7,4747816,54364,490,4,0,2,0,1,1,0,60,1,0,1,0,0
201600027479,16,2,28,110,5,2,2,1,2,7,4747133,54690,490,4,2,2,0,1,1,0,60,1,0,1,0,0
201600027480,16,2,26,1804,1,2,1,1,4,7,4747291,60628,490,4,2,2,0,1,1,0,80,1,0,1,0,0
201600027481,16,2,27,1530,1,2,1,1,6,7,4748572,51105,490,4,1,2,0,1,1,0,80,1,0,1,0,0
201600027482,16,2,27,1717,1,2,1,1,7,7,4746245,54313,490,4,2,2,0,1,1,0,60,1,0,1,0,0
201600027483,16,2,29,1845,2,2,1,1,2,7,4746881,55916,490,4,3,3,0,1,1,0,101,1,0,1,0,0
201600027484,16,2,29,1151,1,1,1,1,2,267,4747056,51164,490,1,3,4,0,1,1,0,124,1,0,1,99,0
201600027485,16,3,1,810,1,2,3,1,1,7,4746138,54682,490,4,1,1,0,1,1,0,60,1,0,1,0,0
201600027486,16,3,1,2040,5,2,1,1,7,7,4747115,56506,490,4,3,3,0,1,1,0,95,1,0,1,0,0
201600027487,16,3,1,2148,5,1,1,1,6,7,4747721,55375,490,3,3,4,0,1,1,0,70,1,0,1,0,0
201600027488,16,3,3,1000,1,1,1,1,1,7,4748345,54911,490,3,3,4,0,1,1,0,97,1,0,1,99,0
201600027489,16,3,4,1726,1,2,2,1,3,7,4747312,59989,490,4,3,5,0,1,1,0,111,2,0,1,0,0
201600027490,16,3,4,1855,2,2,1,2,2,7,4747757,55341,490,4,1,3,0,1,1,0,100,2,0,1,99,0
201600027491,16,3,4,1130,1,2,3,1,6,7,4745380,52217,490,4,1,1,0,1,1,0,30,1,0,1,0,0
201600027492,16,3,7,2230,5,2,3,1,6,7,4746885,53195,490,4,2,2,0,1,1,0,60,1,0,1,0,0
201600027493,16,3,7,1555,1,2,3,1,6,7,4746534,55893,490,4,2,2,0,1,1,0,70,1,0,1,0,0
201600027494,16,3,9,1738,1,2,6,1,7,246,4743006,54190,490,3,2,2,0,1,1,0,60,2,0,1,99,0
201600027495,16,3,9,1710,1,2,1,2,6,246,4743736,50705,490,4,2,2,0,1,1,0,70,2,0,1,0,0
201600027496,16,3,11,1925,2,2,1,1,2,7,4747389,57819,490,4,2,2,0,1,1,0,70,1,0,1,0,0
201600027497,16,3,13,1255,1,2,1,1,7,7,4747588,54992,490,4,2,3,3,1,1,0,101,1,0,1,0,0
201600027498,16,3,12,1900,2,2,1,1,6,7,4746243,56278,490,4,2,2,0,1,1,0,70,1,0,1,0,0
201600027499,16,3,15,1400,1,2,1,1,4,7,4747888,54273,490,4,2,2,0,1,1,0,59,1,0,1,0,0
201600027500,16,3,16,1310,1,1,6,1,6,7,4748097,57367,490,4,3,2,0,1,1,0,126,1,0,1,0,0
201600027501,16,3,16,640,2,1,1,1,7,267,4747147,50934,490,1,3,4,0,1,1,0,100,1,0,1,0,0
201600027502,16,3,19,1700,1,2,1,1,6,7,4747700,55277,490,4,1,4,0,1,1,0,98,1,0,1,0,0
201600027503,16,3,19,1707,1,2,1,1,6,353,4745791,51493,490,4,2,2,0,1,1,0,65,1,0,1,0,0
201600027504,16,3,23,1445,1,2,6,1,2,7,4747196,56718,490,4,1,2,0,1,1,0,95,1,0,1,0,0
201600027505,16,3,24,1245,1,2,6,1,6,7,4744887,57311,490,4,3,2,0,1,1,0,54,1,0,1,0,0
201600027506,16,3,25,745,1,2,6,1,6,7,4748338,57460,490,4,2,2,0,1,1,0,54,1,0,1,0,0
201600027507,16,3,25,929,1,2,1,1,7,7,4745484,55358,490,4,2,2,0,1,0,0,60,1,0,1,0,0
201600027508,16,3,25,1720,1,2,1,1,6,7,4746710,59533,490,4,1,1,0,1,1,0,60,1,0,0,0,0
201600027509,16,3,26,950,1,1,6,1,2,353,4745011,48977,490,3,2,2,0,1,1,0,60,2,0,1,0,0
201600027510,16,3,26,1245,1,1,1,1,7,267,4746419,47816,490,4,2,2,0,1,2,0,70,2,0,1,0,0
201600027511,16,3,27,1300,1,2,5,1,3,7,4747886,55055,490,4,3,3,0,1,1,0,98,1,0,1,0,0
201600027512,16,3,29,839,2,2,1,1,6,7,4748658,53254,490,4,2,2,0,1,1,0,110,1,0,1,0,0
201600027513,16,3,29,846,1,2,1,1,7,7,4745218,54201,490,4,3,2,0,1,1,0,60,1,0,1,0,0
201600027514,16,3,29,1625,1,2,2,1,3,7,4747657,55160,490,4,2,2,3,1,1,0,60,1,0,1,0,0
201600027515,16,3,29,1705,1,1,1,1,6,7,4745402,57604,490,4,2,2,0,1,3,0,60,1,0,1,0,0
201600027516,16,3,30,1035,1,2,1,1,2,7,4747894,57006,490,4,3,2,0,1,1,0,66,1,0,1,0,0
201600027517,16,3,30,1032,1,2,1,1,6,7,4746434,54759,490,4,2,2,0,1,1,0,30,1,0,4,0,0
201600027518,16,3,31,1310,1,1,1,1,6,267,4747113,51076,490,1,3,4,0,1,1,0,100,2,0,1,0,0
201600027519,16,3,31,1611,1,1,1,1,6,7,4749108,52891,490,4,3,2,0,1,1,0,65,1,0,1,0,0
201600027520,16,4,1,130,5,2,1,1,6,7,4746767,55069,490,4,1,1,0,1,1,0,38,1,0,1,0,0
201600027521,16,3,31,1800,1,2,1,1,2,7,4746960,59157,490,4,1,2,0,1,1,0,72,1,0,1,0,0
201600027522,16,4,3,1150,1,2,1,1,6,353,4745801,48246,490,4,2,2,0,1,1,0,60,1,0,0,0,0
201600027523,16,4,4,835,1,2,1,1,6,7,4748338,52656,490,4,3,5,0,1,1,0,105,1,0,1,0,0
201600027524,16,4,5,600,5,2,1,1,7,7,4745381,52163,490,4,3,4,0,1,1,0,60,1,0,1,0,0
201600027525,16,4,5,1030,1,2,2,1,3,267,4746673,49064,490,4,2,2,0,1,1,0,90,1,0,1,0,0
201600027526,16,4,7,1130,1,2,6,1,3,15,4750686,58974,490,4,2,2,0,1,1,0,70,1,0,1,0,0
201600027527,16,4,8,1255,1,2,1,2,6,7,4748353,54905,490,3,3,4,0,1,1,0,70,2,0,1,0,0
201600027528,16,4,11,1000,1,2,1,1,2,267,4746943,51016,490,4,2,2,1,1,1,0,35,2,0,1,0,0
201600027529,16,4,8,630,3,1,1,1,3,7,4745773,51734,490,1,3,4,0,1,1,0,75,1,0,1,99,0
201600027530,16,4,12,1657,1,2,1,1,6,7,4746818,56476,490,4,2,2,0,1,1,0,0,1,0,1,99,0
201600027531,16,4,13,1339,1,2,2,1,7,7,4747436,55238,490,4,1,0,0,1,1,0,0,1,0,1,0,0
201600027532,16,4,16,30,5,2,2,1,3,7,4748625,52711,490,4,2,2,0,1,1,0,106,1,0,1,0,0
201600027533,16,4,18,1657,1,2,3,1,2,7,4747383,54510,490,4,2,2,0,1,1,0,70,1,0,1,0,0
201600027534,16,4,19,1310,1,2,6,1,6,7,4746560,59507,490,4,2,2,0,1,1,0,70,1,0,1,0,0
201600027535,16,4,19,1316,1,2,2,1,6,7,4748178,57576,490,4,3,3,0,1,1,0,43,1,0,1,0,0
201600027536,16,4,22,1600,1,2,1,1,6,7,4745617,53066,490,4,2,2,0,0,0,0,0,0,0,1,0,0
201600027537,16,4,24,1900,1,2,2,1,1,7,4747437,55237,490,4,1,1,1,1,1,0,50,1,0,5,0,0
201600027538,16,4,26,1508,1,1,2,1,3,15,4750002,62216,490,3,2,2,0,1,1,0,62,1,0,1,0,0
201600027539,16,4,25,915,1,2,1,1,4,7,4746718,56700,490,3,1,1,0,1,3,0,30,1,0,1,99,0
201600027540,16,5,1,2125,3,1,1,1,7,267,4747207,50800,490,3,1,1,0,1,3,20,80,0,3,3,99,0
201600027541,16,4,21,1909,2,1,1,8,4,267,4747273,49325,490,3,3,2,0,1,1,0,120,2,0,1,99,0
201600027542,16,4,26,2048,2,2,2,1,3,7,4747445,56027,490,4,4,2,0,1,1,0,70,1,5,1,0,0
201600027543,16,4,30,730,1,2,3,1,7,7,4748760,54121,490,4,3,3,0,1,1,0,85,1,5,1,99,0
201600027544,16,5,1,2109,2,2,6,1,6,353,4744236,48338,490,4,2,2,0,1,1,0,0,2,5,1,99,0
201600027545,16,4,29,650,1,2,5,1,3,7,4744452,55133,490,3,2,4,0,1,1,10,200,1,0,1,99,1
201600027546,16,4,27,1511,1,2,2,1,3,353,4744317,48347,490,4,2,2,0,1,0,0,0,1,0,1,99,0
201600027547,16,4,21,1125,1,2,1,1,6,7,4746681,55384,490,4,1,2,0,1,1,0,55,1,0,1,0,0
201600027548,16,5,3,1833,1,2,1,1,7,7,4748650,52975,490,4,0,2,0,1,0,0,0,1,0,0,0,0
201600027549,16,5,4,1105,1,2,1,1,7,7,4748274,50400,490,4,2,2,0,1,1,0,64,1,0,1,99,0
201600027550,16,5,5,1558,1,2,1,1,2,246,4741589,52322,490,4,0,2,0,0,0,0,0,0,0,1,0,0
201600027552,16,5,6,1629,1,2,1,1,7,353,4745232,51397,490,4,2,2,0,1,1,0,80,1,0,1,0,0
201600027553,16,5,6,1920,1,2,1,1,6,7,4745857,59901,490,4,0,1,0,1,0,0,38,1,0,1,99,0
201600027554,16,5,9,732,1,2,1,1,3,7,4745373,52690,490,4,2,2,0,1,1,0,68,1,0,1,99,0
201600027555,16,5,8,834,2,1,1,1,6,15,4751073,61826,490,3,3,4,0,0,0,0,0,0,0,1,99,0
201600027556,16,5,9,2333,5,2,1,2,6,15,4750265,58559,490,4,0,0,0,1,0,0,0,2,0,0,0,0
201600027557,16,4,9,931,1,2,1,2,7,7,4745957,55446,490,4,2,2,0,1,0,0,0,2,0,1,0,0
201600027558,16,5,9,931,1,2,1,2,7,7,4745909,55436,490,4,2,2,0,1,1,0,0,2,0,1,99,0
201600027559,16,5,10,2040,2,2,1,1,6,7,4745588,55853,490,4,2,2,0,1,0,0,0,1,0,1,0,0
201600027560,16,5,12,235,5,2,1,2,6,7,4747012,56200,490,3,3,4,0,1,1,0,80,2,1,1,99,0
201600027561,16,5,10,1715,1,2,1,1,2,7,4747560,54948,490,4,4,3,3,2,1,0,80,1,0,1,99,0
201600027562,16,5,12,921,1,2,1,2,2,7,4747600,55472,490,3,3,4,0,1,1,0,0,2,0,1,99,0
201600027563,16,5,11,1755,1,2,1,1,6,246,4742449,52496,490,4,0,0,0,1,0,0,0,1,0,0,0,0
201600027564,16,5,12,1625,1,2,1,1,3,353,4744856,50117,490,4,0,0,0,1,0,0,0,0,0,0,0,0
201600027565,16,5,13,835,1,2,7,1,3,7,4746585,55946,490,4,2,1,0,1,1,0,70,2,0,1,0,0
201600027566,16,5,13,1505,1,2,1,2,6,7,4745690,53334,490,4,2,2,0,1,1,0,70,2,6,1,3,0
201600027567,16,5,15,1810,1,2,1,1,2,246,4743439,52616,490,4,2,2,0,1,1,0,120,1,0,1,0,0
201600027568,16,3,4,1129,1,2,1,1,3,7,4745374,52209,490,4,0,1,0,0,0,0,0,0,0,1,0,0
201600027569,16,5,18,1830,1,2,1,1,2,7,4744946,53882,490,4,2,2,0,1,1,0,70,1,0,1,0,0
201600027570,16,5,19,1030,1,2,1,1,3,7,4747679,54712,490,4,2,0,0,1,1,0,80,1,0,1,0,0
201600027571,16,5,19,2103,2,2,1,8,1,353,4745561,50722,490,4,2,2,0,1,1,0,80,2,0,1,0,0
201600027572,16,5,19,1950,1,2,1,1,3,7,4746693,55429,490,4,2,2,0,1,1,0,70,1,0,0,0,0
201600027573,16,5,20,339,3,2,1,1,6,7,4745005,57590,490,4,0,1,0,1,2,0,70,0,0,2,0,0
201600027574,16,5,22,1140,1,1,1,2,6,7,4745476,56857,490,4,0,2,0,0,0,0,0,0,0,0,0,0
201600027575,16,5,23,835,1,2,1,1,1,7,4745976,52301,490,4,0,0,0,0,1,0,0,1,0,0,0,0
201600027576,16,5,24,1000,1,2,3,1,3,7,4748325,56973,490,4,0,2,2,1,1,0,60,1,5,5,0,0
201600027577,16,5,26,1010,1,2,1,1,2,7,4747647,53287,490,4,2,2,0,2,1,0,60,1,0,1,99,0
201600027578,16,5,26,905,1,2,1,1,3,7,4747334,59458,490,4,2,2,0,1,1,0,55,1,0,1,0,0
201600027579,16,5,26,2207,1,2,3,1,2,7,4745196,57105,490,4,0,2,0,0,0,0,0,0,0,0,0,0
201600027580,16,5,25,824,1,2,1,1,7,7,4746462,56539,490,4,0,0,0,1,0,0,0,1,0,0,0,0
201600027581,16,5,28,1926,2,2,1,3,6,7,4745812,52505,490,4,0,0,0,1,1,0,0,2,0,0,0,0
201600027582,16,5,28,1208,1,2,1,1,7,7,4749073,53217,490,4,0,0,0,1,1,0,0,1,0,0,0,0
201600027583,16,5,29,1250,1,2,1,1,7,7,4745464,56813,490,4,0,0,0,1,1,0,0,2,0,1,0,0
201600027584,16,5,28,1352,1,2,2,1,7,7,4746253,54331,490,4,0,0,0,1,1,0,0,1,0,0,0,0
201600027585,16,5,30,1245,1,2,1,1,3,7,4748831,54395,490,4,2,2,0,1,1,0,66,1,0,1,0,0
201600027586,16,5,30,1455,1,2,6,1,7,246,4744549,52685,490,4,2,2,0,1,1,0,60,1,5,1,0,0
201600027587,16,6,1,1652,1,2,1,1,3,7,4746304,53216,490,4,0,1,0,0,0,0,0,0,0,0,0,0
201600027588,16,6,3,809,1,2,1,1,7,7,4747355,54482,490,4,2,2,0,0,0,0,0,0,0,1,0,0
201600027589,16,5,6,1806,1,2,1,1,6,7,4747933,56002,490,4,2,2,0,2,1,0,74,1,0,1,0,0
201600027590,16,6,6,949,1,2,1,1,2,7,4748604,53431,490,3,2,4,0,1,1,0,120,1,0,1,0,0
201600027591,16,6,4,1156,1,2,1,1,6,7,4746882,54587,490,4,1,1,0,1,1,0,60,1,0,1,0,0
201600027592,16,6,7,657,1,2,6,1,2,15,4751257,59736,490,4,1,2,0,1,0,0,84,1,0,1,0,0
201600027593,16,6,9,2330,5,2,1,1,6,7,4746557,55097,490,4,2,2,0,1,1,10,60,1,0,1,0,0
201600027594,16,6,9,1845,1,2,1,1,6,7,4746742,53950,490,4,2,2,0,1,1,0,45,1,0,1,0,0
201600027595,16,6,13,400,5,2,1,1,7,7,4746060,55453,490,4,2,2,3,1,1,0,80,1,4,1,0,0
201600027596,16,6,10,1200,1,2,1,1,7,7,4745292,51771,490,4,2,2,0,1,1,0,80,1,0,1,0,0
201600027597,16,6,10,1607,1,2,1,1,6,7,4744413,56260,490,4,2,2,3,1,1,0,80,1,4,1,0,0
201600027598,16,6,11,855,1,2,1,2,7,7,4747092,56066,490,3,3,4,0,1,1,0,140,2,0,1,0,0
201600027599,16,6,12,802,1,2,1,3,3,7,4745122,51198,490,4,2,2,0,1,1,0,70,2,0,4,0,0
201600027600,16,6,12,1912,1,2,2,1,3,7,4748210,52216,490,4,2,4,0,1,1,0,200,1,0,1,0,0
201600027601,16,6,12,1049,1,2,1,1,6,7,4747034,56164,490,3,3,4,0,0,0,0,0,0,0,1,0,0
201600027602,16,6,10,2150,2,1,1,1,7,7,4745485,56846,490,4,2,2,0,2,1,0,80,2,0,1,99,0
201600027603,16,6,13,1238,1,2,3,1,3,246,4742959,52833,490,4,2,2,0,1,1,0,57,0,0,1,0,0
201600027604,16,6,15,1500,1,2,1,2,6,7,4748469,57136,490,4,2,2,0,1,1,0,90,2,0,1,0,0
201600027605,16,6,15,1545,1,1,6,2,7,7,4749005,56634,490,4,2,2,0,1,3,0,80,2,5,1,3,0
201600027606,16,6,8,824,1,2,1,1,6,7,4747458,54692,490,4,0,1,0,0,0,0,0,0,0,1,0,0
201600027607,16,6,16,902,1,2,2,2,3,7,4748624,51437,490,4,2,4,0,1,1,0,190,2,0,1,0,0
201600027608,16,6,16,1632,1,1,1,3,6,7,4746615,56919,490,3,4,1,0,1,3,0,0,0,0,0,99,0
201600027609,16,6,13,738,1,2,1,1,7,7,4747520,58564,490,4,0,1,0,0,0,0,0,0,0,0,0,0
201600027610,16,6,15,1725,1,2,1,1,3,7,4749297,56534,490,4,2,2,0,1,1,0,50,1,0,1,99,0
201600027611,16,6,22,1335,1,2,2,1,2,7,4747941,52132,490,4,2,4,0,1,1,0,118,2,0,1,0,0
201600027612,16,6,22,1820,1,2,1,1,7,246,4743867,53022,490,4,2,2,0,1,1,0,47,1,0,1,0,0
201600027613,16,6,15,2005,1,2,1,1,3,7,4747398,56891,490,4,0,1,0,0,0,0,0,0,0,0,0,0
201600027614,16,6,23,1920,1,2,1,1,3,7,4747339,59154,490,4,2,2,2,2,1,0,78,1,0,1,0,0
201600027615,16,6,23,1429,1,2,1,1,1,7,4745354,55772,490,4,2,2,0,1,1,0,90,1,0,1,99,0
201600027616,16,6,18,1523,1,2,1,1,3,7,4747297,54792,490,4,1,1,0,2,1,0,50,1,0,1,0,0
201600027617,16,6,25,2145,1,2,7,1,1,7,4747876,56503,490,4,3,4,0,1,1,0,60,1,5,1,99,0
201600027618,16,6,23,750,1,2,1,1,6,267,4747651,50145,490,4,0,1,0,0,0,0,0,0,0,0,0,0
201600027619,16,6,18,1123,1,1,1,1,4,15,4750898,57902,490,4,2,2,0,2,1,0,0,1,0,0,99,0
201600027620,16,6,28,1500,1,2,1,1,3,353,4744857,50117,490,4,2,2,1,1,1,0,40,1,0,1,3,0
201600027621,16,7,2,2050,1,2,1,1,3,7,4747172,53590,490,4,2,2,0,1,1,0,58,1,0,1,0,0
201600027622,16,7,2,1405,1,2,1,1,1,7,4748799,56154,490,4,2,2,0,2,2,0,60,1,0,1,0,0
201600027623,16,6,24,1745,1,1,1,1,1,267,4746751,47381,490,4,0,1,0,0,0,0,0,0,0,0,0,0
201600027624,16,7,4,905,1,2,1,1,2,7,4745984,53289,490,4,2,2,1,1,1,0,100,1,0,1,0,0
201600027625,16,7,5,2133,2,2,2,1,3,7,4747887,57013,490,4,0,2,0,0,0,0,0,0,0,1,0,0
201600027626,16,7,6,1908,1,2,2,1,1,7,4747893,57012,490,4,3,2,0,0,0,0,0,0,0,1,0,0
201600027627,16,7,5,1301,1,2,6,1,3,7,4747175,56690,490,4,1,2,0,1,2,0,82,1,0,1,0,0
201600027628,16,7,4,1612,1,2,1,1,2,7,4747174,54252,490,4,2,4,0,2,2,0,80,1,0,1,0,0
201600027629,16,7,6,1725,1,1,1,1,3,267,4748515,49810,490,1,3,3,0,1,1,0,107,1,3,1,99,0
201600027630,16,7,11,755,1,2,2,1,3,7,4744829,55030,490,4,2,2,0,1,1,0,60,1,0,1,0,0
201600027631,16,7,13,1215,1,2,1,1,2,353,4744524,50269,490,4,0,1,0,0,0,0,0,0,0,1,0,0
201600027632,16,7,8,2234,2,2,1,1,6,7,4744893,56485,490,4,0,0,0,0,0,0,0,0,0,4,0,0
201600027633,16,7,16,720,1,1,1,1,7,267,4747390,48015,490,3,2,2,0,1,1,0,105,1,0,3,99,1
201600027634,16,7,16,2016,1,2,2,1,6,7,4745191,57106,490,4,3,2,0,0,0,0,0,0,0,1,0,0
201600027635,16,7,18,1425,1,2,1,1,6,7,4747020,58858,490,4,2,2,0,1,1,0,90,1,0,1,99,0
201600027636,16,5,31,654,1,2,1,1,7,267,4747045,46000,490,4,2,2,0,0,0,0,0,0,0,1,0,0
201600027637,16,5,24,2015,1,1,1,1,7,7,4749355,54782,490,4,3,4,0,1,1,0,100,1,0,1,99,0
201600027638,16,5,28,2145,5,2,2,1,3,7,4748741,57354,490,4,2,2,0,1,1,0,60,1,0,1,99,0
201600027639,16,7,18,1246,1,2,1,1,6,7,4748298,57544,490,6,0,0,0,1,0,0,0,1,0,1,99,0
201600027640,16,7,19,1608,1,1,1,1,2,246,4747080,54884,490,4,0,0,0,0,0,0,0,0,0,0,0,0
201600027641,16,7,17,2151,2,2,1,1,3,7,4747398,56806,490,4,0,1,0,0,0,0,0,0,0,0,0,0
201600027642,16,7,18,909,1,2,1,1,6,7,4748319,57583,490,4,0,1,0,0,0,0,0,0,0,0,0,0
201600027643,16,7,19,1705,1,2,1,1,6,15,4749337,59706,490,4,0,0,0,0,0,0,0,0,0,0,0,0
201600027644,16,7,21,830,1,2,1,1,3,246,4743768,50652,490,4,0,1,0,0,0,0,0,0,0,0,0,0
201600027645,16,7,21,2035,1,2,1,1,6,7,4748210,56287,490,4,2,2,0,1,1,0,50,1,0,1,99,0
201600027646,16,7,24,1927,1,2,1,1,6,7,4744776,54250,490,4,3,1,0,1,1,24,29,1,0,1,99,0
201600027647,16,7,22,2043,1,2,1,1,6,7,4746807,54137,490,4,0,1,0,0,0,0,0,0,0,0,0,0
201600027648,16,7,23,120,5,2,1,1,3,7,4748721,53870,490,4,2,2,0,1,2,0,60,1,0,1,0,0
201600027649,16,7,23,1845,1,2,1,1,6,7,4747235,56344,490,4,0,1,0,0,0,0,0,0,0,1,0,0
201600027650,16,7,26,1530,1,2,1,1,3,7,4746783,55103,490,4,0,1,0,0,0,0,0,0,0,0,0,0
201600027651,16,7,27,935,1,2,1,1,6,15,4752051,61136,490,4,3,1,0,1,1,0,40,1,0,3,99,0
201600027652,16,7,28,1827,1,2,1,1,6,7,4747167,55395,490,4,0,0,0,0,0,0,0,0,0,0,0,0
201600027653,16,7,30,1626,1,2,1,1,7,7,4746666,55292,490,4,0,1,0,0,0,0,0,0,0,0,0,0
201600027654,16,7,30,2225,5,2,2,1,6,7,4747384,57548,490,4,2,2,0,2,1,0,68,1,0,1,0,0
201600027655,16,7,31,1850,1,2,3,1,6,7,4747520,56228,490,4,1,1,0,2,1,0,64,1,0,1,0,0
201600027656,16,8,3,255,5,2,1,1,6,7,4744523,57634,490,4,2,2,0,1,1,0,120,1,0,4,0,0
201600027657,16,8,3,1844,1,2,1,1,6,267,4747481,49558,490,4,2,2,0,1,4,0,86,1,0,1,0,0
201600027658,16,8,4,1022,1,1,1,1,6,7,4749192,54887,490,4,2,0,0,1,3,0,60,1,0,3,0,0
201600027659,16,8,5,1500,1,2,6,1,7,7,4744886,57328,490,4,2,2,0,1,0,0,91,1,0,1,99,0
201600027660,16,8,6,1740,1,2,1,1,6,7,4747277,55491,490,4,2,1,0,2,1,0,65,1,0,1,0,0
201600027661,16,6,15,2355,5,2,1,1,7,15,4750628,58908,490,4,2,2,3,1,1,0,60,2,0,1,0,0
201600027662,16,8,9,1730,1,1,1,1,2,7,4747641,55429,490,3,3,4,0,1,1,0,0,1,0,1,99,0
201600027663,16,8,11,2140,4,2,1,1,6,7,4744924,56238,490,4,1,1,0,1,1,0,35,1,0,1,0,0
201600027664,16,8,16,1551,1,2,1,1,3,7,4747390,55501,490,4,1,2,0,1,3,5,40,0,5,0,0,0
201600027665,16,8,17,1250,1,2,1,1,2,15,4750148,58447,490,4,0,0,0,1,0,0,0,1,0,0,0,0
201600027666,16,8,19,1417,1,2,1,1,3,7,4747813,58823,490,4,0,0,0,0,0,0,0,0,0,1,0,0
201600027667,16,8,19,1440,1,2,2,1,3,7,4746636,54765,490,4,2,2,0,1,1,0,64,1,5,1,0,0
201600027668,16,8,23,818,1,2,6,1,3,353,4745007,48920,490,4,0,1,0,1,0,0,0,1,0,1,0,0
201600027669,16,8,21,2125,1,2,1,1,3,7,4747344,54213,490,4,2,4,0,2,1,0,69,1,5,1,99,0
201600027670,16,8,22,819,1,2,1,1,6,7,4747355,55098,490,4,1,1,0,2,1,0,0,1,0,1,99,0
201600027671,16,8,23,1720,1,2,6,1,3,7,4748621,52229,490,4,0,1,0,1,0,0,67,1,0,1,99,0
201600027672,16,8,29,1628,1,2,1,1,6,7,4746316,54490,490,4,2,2,0,1,1,0,78,1,0,1,0,0
201600027673,16,8,30,1200,1,2,1,1,6,7,4748710,57324,490,4,0,0,0,0,0,0,0,0,0,0,0,0
201600027674,16,8,30,1530,1,1,1,1,2,7,4747671,55414,490,4,3,2,0,1,1,10,100,1,0,0,0,0
201600027675,16,8,30,1757,1,2,1,1,7,7,4728322,32373,490,4,2,0,0,1,1,0,60,1,0,1,0,0
201600027676,16,8,30,1923,1,2,6,1,6,353,4744533,47144,490,4,2,2,0,1,2,0,67,1,0,1,0,0
201600027677,16,8,30,2208,5,2,1,1,2,7,4745035,55438,490,4,2,2,0,1,1,0,80,1,0,1,0,0
201600027678,16,8,31,925,1,2,1,1,3,246,4743791,50821,490,4,2,2,0,1,1,0,86,1,0,1,99,0
201600027679,16,9,1,1900,1,2,3,1,3,7,4747178,60007,490,4,2,4,1,1,1,20,150,1,0,1,0,0
201600027680,16,9,1,1840,1,1,1,1,1,7,4746296,56511,490,4,2,2,0,2,1,22,100,1,0,1,0,0
201600027681,16,9,3,1130,1,2,1,1,6,7,4746783,55104,490,4,2,4,0,1,1,0,115,1,0,1,0,0
201600027682,16,9,3,2135,5,2,1,1,7,15,4750917,59235,490,4,2,4,0,1,1,0,182,1,0,1,0,0
201600027683,16,9,4,830,1,2,1,1,6,7,4747898,59146,490,4,2,2,0,1,1,0,80,1,0,1,0,0
201600027684,16,9,4,1225,1,2,6,1,6,7,4744873,57318,490,4,3,2,0,1,1,0,38,0,0,1,0,0
201600027685,16,9,4,2057,5,2,2,1,3,7,4744965,54765,490,4,2,2,0,1,1,0,73,1,0,1,0,0
201600027686,16,9,5,1745,1,2,1,1,2,7,4749209,57165,490,4,2,2,0,1,1,0,40,1,0,1,0,0
201600027687,16,9,5,1810,1,2,1,1,1,7,4748259,57587,490,4,2,2,0,1,1,0,68,1,0,1,0,0
201600027688,16,9,9,1220,1,2,1,1,6,7,4746213,52912,490,4,1,1,1,1,1,0,430,1,0,1,0,0
201600027689,16,9,9,800,1,2,1,1,6,7,4749244,57253,490,4,3,2,0,1,1,0,42,1,0,1,0,0
201600027690,16,9,12,105,3,1,1,1,6,267,4747386,48320,490,3,2,2,0,1,1,0,112,1,0,1,99,0
201600027691,16,9,10,15,5,2,2,1,3,7,4746796,54654,490,4,1,1,0,1,1,0,50,1,0,1,0,0
201600027692,16,9,6,735,2,2,2,1,6,7,4747350,54203,490,4,2,4,3,2,1,10,165,1,5,1,0,0
201600027693,16,9,13,5,5,2,1,1,2,7,4747591,52842,490,4,2,4,0,1,1,0,180,1,0,1,0,0
201600027694,16,9,6,1054,1,2,1,1,2,7,4745044,55385,490,4,2,0,0,1,1,0,135,1,0,1,0,0
201600027695,16,9,8,1700,1,2,1,1,2,7,4747032,55431,490,4,0,0,0,0,0,0,0,0,0,0,0,0
201600027696,16,9,14,826,1,1,3,8,3,15,4749421,59993,490,2,2,2,0,1,1,0,86,1,0,0,0,0
201600027697,16,9,14,2155,5,2,1,1,6,267,4748489,51712,490,4,0,2,0,1,1,0,70,0,0,0,0,0
201600027698,16,9,15,1520,1,2,6,1,3,7,4744974,55843,490,4,0,2,0,1,0,0,34,2,0,1,0,0
201600027699,16,9,16,914,1,2,1,1,2,7,4748728,53843,490,4,2,2,0,1,1,0,0,2,0,1,0,0
201600027700,16,9,16,1915,1,2,1,1,7,7,4746370,55213,490,4,1,1,0,1,1,0,58,1,0,1,99,0
201600027701,16,9,19,1930,1,2,1,1,2,7,4747309,55015,490,4,1,1,0,1,1,0,60,1,0,1,99,0
201600027702,16,9,19,920,1,2,1,1,3,7,4747365,58274,490,4,2,4,1,1,1,0,81,1,0,1,0,0
